#,Time,P (psi)
3753.),'08-09-2021 09:23:15.600',-0.55
3754.),'08-09-2021 09:23:15.650',-0.48
3755.),'08-09-2021 09:23:15.700',-0.46
3756.),'08-09-2021 09:23:15.750',-0.45
3757.),'08-09-2021 09:23:15.800',-0.47
3758.),'08-09-2021 09:23:15.850',-0.46
3759.),'08-09-2021 09:23:15.900',-0.48
3760.),'08-09-2021 09:23:15.950',-0.48
3761.),'08-09-2021 09:23:16.000',-0.46
3762.),'08-09-2021 09:23:16.050',-0.46
3763.),'08-09-2021 09:23:16.100',-0.46
3764.),'08-09-2021 09:23:16.150',-0.48
3765.),'08-09-2021 09:23:16.200',-0.47
3766.),'08-09-2021 09:23:16.250',-0.48
3767.),'08-09-2021 09:23:16.300',-0.45
3768.),'08-09-2021 09:23:16.350',-0.46
3769.),'08-09-2021 09:23:16.400',-0.47
3770.),'08-09-2021 09:23:16.450',-0.47
3771.),'08-09-2021 09:23:16.500',-0.46
3772.),'08-09-2021 09:23:16.550',-0.45
3773.),'08-09-2021 09:23:16.600',-0.47
3774.),'08-09-2021 09:23:16.650',-0.48
3775.),'08-09-2021 09:23:16.700',-0.46
3776.),'08-09-2021 09:23:16.750',-0.47
3777.),'08-09-2021 09:23:16.800',-0.48
3778.),'08-09-2021 09:23:16.850',-0.46
3779.),'08-09-2021 09:23:16.900',-0.46
3780.),'08-09-2021 09:23:16.950',-0.47
3781.),'08-09-2021 09:23:17.000',-0.46
3782.),'08-09-2021 09:23:17.050',-0.46
3783.),'08-09-2021 09:23:17.100',-0.48
3784.),'08-09-2021 09:23:17.150',-0.46
3785.),'08-09-2021 09:23:17.200',-0.45
3786.),'08-09-2021 09:23:17.250',-0.46
3787.),'08-09-2021 09:23:17.300',-0.47
3788.),'08-09-2021 09:23:17.350',-0.46
3789.),'08-09-2021 09:23:17.400',-0.46
3790.),'08-09-2021 09:23:17.450',-0.46
3791.),'08-09-2021 09:23:17.500',-0.46
3792.),'08-09-2021 09:23:17.550',-0.71
3793.),'08-09-2021 09:23:17.600',-0.71
3794.),'08-09-2021 09:23:17.650',-0.51
3795.),'08-09-2021 09:23:17.700',-0.48
3796.),'08-09-2021 09:23:17.750',-0.47
3797.),'08-09-2021 09:23:17.800',-0.47
3798.),'08-09-2021 09:23:17.850',-0.47
3799.),'08-09-2021 09:23:17.900',-0.46
3800.),'08-09-2021 09:23:17.950',-0.45
3801.),'08-09-2021 09:23:18.000',-0.48
3802.),'08-09-2021 09:23:18.050',-0.46
3803.),'08-09-2021 09:23:18.100',-0.48
3804.),'08-09-2021 09:23:18.150',-0.47
3805.),'08-09-2021 09:23:18.200',-0.47
3806.),'08-09-2021 09:23:18.250',-0.46
3807.),'08-09-2021 09:23:18.300',-0.47
3808.),'08-09-2021 09:23:18.350',-0.46
3809.),'08-09-2021 09:23:18.400',-0.47
3810.),'08-09-2021 09:23:18.450',-0.47
3811.),'08-09-2021 09:23:18.500',-0.46
3812.),'08-09-2021 09:23:18.550',-0.46
3813.),'08-09-2021 09:23:18.600',-0.47
3814.),'08-09-2021 09:23:18.650',-0.47
3815.),'08-09-2021 09:23:18.700',-0.47
3816.),'08-09-2021 09:23:18.750',-0.48
3817.),'08-09-2021 09:23:18.800',-0.48
3818.),'08-09-2021 09:23:18.850',-0.46
3819.),'08-09-2021 09:23:18.900',-0.46
3820.),'08-09-2021 09:23:18.950',-0.45
3821.),'08-09-2021 09:23:19.000',-0.48
3822.),'08-09-2021 09:23:19.050',-0.47
3823.),'08-09-2021 09:23:19.100',-0.48
3824.),'08-09-2021 09:23:19.150',-0.47
3825.),'08-09-2021 09:23:19.200',-0.47
3826.),'08-09-2021 09:23:19.250',-0.47
3827.),'08-09-2021 09:23:19.300',-0.46
3828.),'08-09-2021 09:23:19.350',-0.46
3829.),'08-09-2021 09:23:19.400',-0.47
3830.),'08-09-2021 09:23:19.450',-0.46
3831.),'08-09-2021 09:23:19.500',-0.48
3832.),'08-09-2021 09:23:19.550',-0.47
3833.),'08-09-2021 09:23:19.600',-0.52
3834.),'08-09-2021 09:23:19.650',-0.52
3835.),'08-09-2021 09:23:19.700',-0.47
3836.),'08-09-2021 09:23:19.750',-0.47
3837.),'08-09-2021 09:23:19.800',-0.46
3838.),'08-09-2021 09:23:19.850',-0.47
3839.),'08-09-2021 09:23:19.900',-0.47
3840.),'08-09-2021 09:23:19.950',-0.47
3841.),'08-09-2021 09:23:20.000',-0.46
3842.),'08-09-2021 09:23:20.050',-0.46
3843.),'08-09-2021 09:23:20.100',-0.46
3844.),'08-09-2021 09:23:20.150',-0.45
3845.),'08-09-2021 09:23:20.200',-0.46
3846.),'08-09-2021 09:23:20.250',-0.45
3847.),'08-09-2021 09:23:20.300',-0.47
3848.),'08-09-2021 09:23:20.350',-0.46
3849.),'08-09-2021 09:23:20.400',-0.47
3850.),'08-09-2021 09:23:20.450',-0.46
3851.),'08-09-2021 09:23:20.500',-0.47
3852.),'08-09-2021 09:23:20.550',-0.46
3853.),'08-09-2021 09:23:20.600',-0.47
3854.),'08-09-2021 09:23:20.650',-0.48
3855.),'08-09-2021 09:23:20.700',-0.47
3856.),'08-09-2021 09:23:20.750',-0.47
3857.),'08-09-2021 09:23:20.800',-0.46
3858.),'08-09-2021 09:23:20.850',-0.47
3859.),'08-09-2021 09:23:20.900',-0.47
3860.),'08-09-2021 09:23:20.950',-0.46
3861.),'08-09-2021 09:23:21.000',-0.46
3862.),'08-09-2021 09:23:21.050',-0.46
3863.),'08-09-2021 09:23:21.100',-0.46
3864.),'08-09-2021 09:23:21.150',-0.45
3865.),'08-09-2021 09:23:21.200',-0.46
3866.),'08-09-2021 09:23:21.250',-0.46
3867.),'08-09-2021 09:23:21.300',-0.46
3868.),'08-09-2021 09:23:21.350',-0.45
3869.),'08-09-2021 09:23:21.400',-0.47
3870.),'08-09-2021 09:23:21.450',-0.48
3871.),'08-09-2021 09:23:21.500',-0.46
3872.),'08-09-2021 09:23:21.550',-0.46
3873.),'08-09-2021 09:23:21.600',-0.52
3874.),'08-09-2021 09:23:21.650',-0.52
3875.),'08-09-2021 09:23:21.700',-0.48
3876.),'08-09-2021 09:23:21.750',-0.45
3877.),'08-09-2021 09:23:21.800',-0.45
3878.),'08-09-2021 09:23:21.850',-0.46
3879.),'08-09-2021 09:23:21.900',-0.47
3880.),'08-09-2021 09:23:21.950',-0.46
3881.),'08-09-2021 09:23:22.000',-0.46
3882.),'08-09-2021 09:23:22.050',-0.45
3883.),'08-09-2021 09:23:22.100',-0.46
3884.),'08-09-2021 09:23:22.150',-0.45
3885.),'08-09-2021 09:23:22.200',-0.48
3886.),'08-09-2021 09:23:22.250',-0.45
3887.),'08-09-2021 09:23:22.300',-0.46
3888.),'08-09-2021 09:23:22.350',-0.45
3889.),'08-09-2021 09:23:22.400',-0.46
3890.),'08-09-2021 09:23:22.450',-0.46
3891.),'08-09-2021 09:23:22.500',-0.46
3892.),'08-09-2021 09:23:22.550',-0.46
3893.),'08-09-2021 09:23:22.600',-0.46
3894.),'08-09-2021 09:23:22.650',-0.47
3895.),'08-09-2021 09:23:22.700',-0.47
3896.),'08-09-2021 09:23:22.750',-0.46
3897.),'08-09-2021 09:23:22.800',-0.46
3898.),'08-09-2021 09:23:22.850',-0.48
3899.),'08-09-2021 09:23:22.900',-0.46
3900.),'08-09-2021 09:23:22.950',-0.46
3901.),'08-09-2021 09:23:23.000',-0.47
3902.),'08-09-2021 09:23:23.050',-0.46
3903.),'08-09-2021 09:23:23.100',-0.46
3904.),'08-09-2021 09:23:23.150',-0.45
3905.),'08-09-2021 09:23:23.200',-0.45
3906.),'08-09-2021 09:23:23.250',-0.48
3907.),'08-09-2021 09:23:23.300',-0.47
3908.),'08-09-2021 09:23:23.350',-0.47
3909.),'08-09-2021 09:23:23.400',-0.46
3910.),'08-09-2021 09:23:23.450',-0.47
3911.),'08-09-2021 09:23:23.500',-0.47
3912.),'08-09-2021 09:23:23.550',-0.48
3913.),'08-09-2021 09:23:23.600',-0.6
3914.),'08-09-2021 09:23:23.650',-0.6
3915.),'08-09-2021 09:23:23.700',-0.51
3916.),'08-09-2021 09:23:23.750',-0.46
3917.),'08-09-2021 09:23:23.800',-0.47
3918.),'08-09-2021 09:23:23.850',-0.46
3919.),'08-09-2021 09:23:23.900',-0.47
3920.),'08-09-2021 09:23:23.950',-0.47
3921.),'08-09-2021 09:23:24.000',-0.47
3922.),'08-09-2021 09:23:24.050',-0.47
3923.),'08-09-2021 09:23:24.100',-0.46
3924.),'08-09-2021 09:23:24.150',-0.46
3925.),'08-09-2021 09:23:24.200',-0.47
3926.),'08-09-2021 09:23:24.250',-0.47
3927.),'08-09-2021 09:23:24.300',-0.47
3928.),'08-09-2021 09:23:24.350',-0.47
3929.),'08-09-2021 09:23:24.400',-0.48
3930.),'08-09-2021 09:23:24.450',-0.46
3931.),'08-09-2021 09:23:24.500',-0.47
3932.),'08-09-2021 09:23:24.550',-0.47
3933.),'08-09-2021 09:23:24.600',-0.46
3934.),'08-09-2021 09:23:24.650',-0.47
3935.),'08-09-2021 09:23:24.700',-0.46
3936.),'08-09-2021 09:23:24.750',-0.46
3937.),'08-09-2021 09:23:24.800',-0.46
3938.),'08-09-2021 09:23:24.850',-0.46
3939.),'08-09-2021 09:23:24.900',-0.46
3940.),'08-09-2021 09:23:24.950',-0.46
3941.),'08-09-2021 09:23:25.000',-0.45
3942.),'08-09-2021 09:23:25.050',-0.46
3943.),'08-09-2021 09:23:25.100',-0.47
3944.),'08-09-2021 09:23:25.150',-0.47
3945.),'08-09-2021 09:23:25.200',-0.46
3946.),'08-09-2021 09:23:25.250',-0.48
3947.),'08-09-2021 09:23:25.300',-0.46
3948.),'08-09-2021 09:23:25.350',-0.46
3949.),'08-09-2021 09:23:25.400',-0.47
3950.),'08-09-2021 09:23:25.450',-0.46
3951.),'08-09-2021 09:23:25.500',-0.46
3952.),'08-09-2021 09:23:25.550',-0.47
3953.),'08-09-2021 09:23:25.600',-0.47
3954.),'08-09-2021 09:23:25.650',-0.54
3955.),'08-09-2021 09:23:25.700',-0.51
3956.),'08-09-2021 09:23:25.750',-0.47
3957.),'08-09-2021 09:23:25.800',-0.46
3958.),'08-09-2021 09:23:25.850',-0.46
3959.),'08-09-2021 09:23:25.900',-0.47
3960.),'08-09-2021 09:23:25.950',-0.46
3961.),'08-09-2021 09:23:26.000',-0.46
3962.),'08-09-2021 09:23:26.050',-0.46
3963.),'08-09-2021 09:23:26.100',-0.44
3964.),'08-09-2021 09:23:26.150',-0.45
3965.),'08-09-2021 09:23:26.200',-0.46
3966.),'08-09-2021 09:23:26.250',-0.46
3967.),'08-09-2021 09:23:26.300',-0.45
3968.),'08-09-2021 09:23:26.350',-0.46
3969.),'08-09-2021 09:23:26.400',-0.45
3970.),'08-09-2021 09:23:26.450',-0.47
3971.),'08-09-2021 09:23:26.500',-0.46
3972.),'08-09-2021 09:23:26.550',-0.45
3973.),'08-09-2021 09:23:26.600',-0.45
3974.),'08-09-2021 09:23:26.650',-0.48
3975.),'08-09-2021 09:23:26.700',-0.47
3976.),'08-09-2021 09:23:26.750',-0.46
3977.),'08-09-2021 09:23:26.800',-0.46
3978.),'08-09-2021 09:23:26.850',-0.47
3979.),'08-09-2021 09:23:26.900',-0.47
3980.),'08-09-2021 09:23:26.950',-0.45
3981.),'08-09-2021 09:23:27.000',-0.47
3982.),'08-09-2021 09:23:27.050',-0.46
3983.),'08-09-2021 09:23:27.100',-0.46
3984.),'08-09-2021 09:23:27.150',-0.47
3985.),'08-09-2021 09:23:27.200',-0.46
3986.),'08-09-2021 09:23:27.250',-0.46
3987.),'08-09-2021 09:23:27.300',-0.47
3988.),'08-09-2021 09:23:27.350',-0.48
3989.),'08-09-2021 09:23:27.400',-0.46
3990.),'08-09-2021 09:23:27.450',-0.48
3991.),'08-09-2021 09:23:27.500',-0.46
3992.),'08-09-2021 09:23:27.550',-0.47
3993.),'08-09-2021 09:23:27.600',-0.46
3994.),'08-09-2021 09:23:27.650',-0.52
3995.),'08-09-2021 09:23:27.700',-0.52
3996.),'08-09-2021 09:23:27.750',-0.47
3997.),'08-09-2021 09:23:27.800',-0.46
3998.),'08-09-2021 09:23:27.850',-0.46
3999.),'08-09-2021 09:23:27.900',-0.47
4000.),'08-09-2021 09:23:27.950',-0.46
4001.),'08-09-2021 09:23:28.000',-0.47
4002.),'08-09-2021 09:23:28.050',-0.48
4003.),'08-09-2021 09:23:28.100',-0.48
4004.),'08-09-2021 09:23:28.150',-0.45
4005.),'08-09-2021 09:23:28.200',-0.45
4006.),'08-09-2021 09:23:28.250',-0.47
4007.),'08-09-2021 09:23:28.300',-0.46
4008.),'08-09-2021 09:23:28.350',-0.47
4009.),'08-09-2021 09:23:28.400',-0.46
4010.),'08-09-2021 09:23:28.450',-0.46
4011.),'08-09-2021 09:23:28.500',-0.47
4012.),'08-09-2021 09:23:28.550',-0.46
4013.),'08-09-2021 09:23:28.600',-0.46
4014.),'08-09-2021 09:23:28.650',-0.46
4015.),'08-09-2021 09:23:28.700',-0.45
4016.),'08-09-2021 09:23:28.750',-0.46
4017.),'08-09-2021 09:23:28.800',-0.46
4018.),'08-09-2021 09:23:28.850',-0.48
4019.),'08-09-2021 09:23:28.900',-0.46
4020.),'08-09-2021 09:23:28.950',-0.45
4021.),'08-09-2021 09:23:29.000',-0.47
4022.),'08-09-2021 09:23:29.050',-0.48
4023.),'08-09-2021 09:23:29.100',-0.46
4024.),'08-09-2021 09:23:29.150',-0.46
4025.),'08-09-2021 09:23:29.200',-0.46
4026.),'08-09-2021 09:23:29.250',-0.46
4027.),'08-09-2021 09:23:29.300',-0.46
4028.),'08-09-2021 09:23:29.350',-0.48
4029.),'08-09-2021 09:23:29.400',-0.47
4030.),'08-09-2021 09:23:29.450',-0.48
4031.),'08-09-2021 09:23:29.500',-0.45
4032.),'08-09-2021 09:23:29.550',-0.47
4033.),'08-09-2021 09:23:29.600',-0.46
4034.),'08-09-2021 09:23:29.650',-0.52
4035.),'08-09-2021 09:23:29.700',-0.52
4036.),'08-09-2021 09:23:29.750',-0.48
4037.),'08-09-2021 09:23:29.800',-0.46
4038.),'08-09-2021 09:23:29.850',-0.46
4039.),'08-09-2021 09:23:29.900',-0.47
4040.),'08-09-2021 09:23:29.950',-0.45
4041.),'08-09-2021 09:23:30.000',-0.46
4042.),'08-09-2021 09:23:30.050',-0.46
4043.),'08-09-2021 09:23:30.100',-0.46
4044.),'08-09-2021 09:23:30.150',-0.46
4045.),'08-09-2021 09:23:30.200',-0.46
4046.),'08-09-2021 09:23:30.250',-0.46
4047.),'08-09-2021 09:23:30.300',-0.47
4048.),'08-09-2021 09:23:30.350',-0.48
4049.),'08-09-2021 09:23:30.400',-0.46
4050.),'08-09-2021 09:23:30.450',-0.47
4051.),'08-09-2021 09:23:30.500',-0.46
4052.),'08-09-2021 09:23:30.550',-0.48
4053.),'08-09-2021 09:23:30.600',-0.46
4054.),'08-09-2021 09:23:30.650',-0.47
4055.),'08-09-2021 09:23:30.700',-0.46
4056.),'08-09-2021 09:23:30.750',-0.47
4057.),'08-09-2021 09:23:30.800',-0.47
4058.),'08-09-2021 09:23:30.850',-0.46
4059.),'08-09-2021 09:23:30.900',-0.47
4060.),'08-09-2021 09:23:30.950',-0.48
4061.),'08-09-2021 09:23:31.000',-0.46
4062.),'08-09-2021 09:23:31.050',-0.45
4063.),'08-09-2021 09:23:31.100',-0.47
4064.),'08-09-2021 09:23:31.150',-0.48
4065.),'08-09-2021 09:23:31.200',-0.48
4066.),'08-09-2021 09:23:31.250',-0.47
4067.),'08-09-2021 09:23:31.300',-0.46
4068.),'08-09-2021 09:23:31.350',-0.46
4069.),'08-09-2021 09:23:31.400',-0.46
4070.),'08-09-2021 09:23:31.450',-0.46
4071.),'08-09-2021 09:23:31.500',-0.46
4072.),'08-09-2021 09:23:31.550',-0.47
4073.),'08-09-2021 09:23:31.600',-0.47
4074.),'08-09-2021 09:23:31.650',-0.57
4075.),'08-09-2021 09:23:31.700',-0.57
4076.),'08-09-2021 09:23:31.750',-0.48
4077.),'08-09-2021 09:23:31.800',-0.46
4078.),'08-09-2021 09:23:31.850',-0.46
4079.),'08-09-2021 09:23:31.900',-0.47
4080.),'08-09-2021 09:23:31.950',-0.46
4081.),'08-09-2021 09:23:32.000',-0.47
4082.),'08-09-2021 09:23:32.050',-0.48
4083.),'08-09-2021 09:23:32.100',-0.48
4084.),'08-09-2021 09:23:32.150',-0.48
4085.),'08-09-2021 09:23:32.200',-0.47
4086.),'08-09-2021 09:23:32.250',-0.45
4087.),'08-09-2021 09:23:32.300',-0.47
4088.),'08-09-2021 09:23:32.350',-0.46
4089.),'08-09-2021 09:23:32.400',-0.46
4090.),'08-09-2021 09:23:32.450',-0.45
4091.),'08-09-2021 09:23:32.500',-0.47
4092.),'08-09-2021 09:23:32.550',-0.47
4093.),'08-09-2021 09:23:32.600',-0.46
4094.),'08-09-2021 09:23:32.650',-0.47
4095.),'08-09-2021 09:23:32.700',-0.47
4096.),'08-09-2021 09:23:32.750',-0.48
4097.),'08-09-2021 09:23:32.800',-0.46
4098.),'08-09-2021 09:23:32.850',-0.47
4099.),'08-09-2021 09:23:32.900',-0.46
4100.),'08-09-2021 09:23:32.950',-0.45
4101.),'08-09-2021 09:23:33.000',-0.45
4102.),'08-09-2021 09:23:33.050',-0.46
4103.),'08-09-2021 09:23:33.100',-0.46
4104.),'08-09-2021 09:23:33.150',-0.48
4105.),'08-09-2021 09:23:33.200',-0.46
4106.),'08-09-2021 09:23:33.250',-0.45
4107.),'08-09-2021 09:23:33.300',-0.47
4108.),'08-09-2021 09:23:33.350',-0.46
4109.),'08-09-2021 09:23:33.400',-0.46
4110.),'08-09-2021 09:23:33.450',-0.46
4111.),'08-09-2021 09:23:33.500',-0.46
4112.),'08-09-2021 09:23:33.550',-0.47
4113.),'08-09-2021 09:23:33.600',-0.47
4114.),'08-09-2021 09:23:33.650',-0.47
4115.),'08-09-2021 09:23:33.700',-0.68
4116.),'08-09-2021 09:23:33.750',-0.51
4117.),'08-09-2021 09:23:33.800',-0.47
4118.),'08-09-2021 09:23:33.850',-0.47
4119.),'08-09-2021 09:23:33.900',-0.46
4120.),'08-09-2021 09:23:33.950',-0.46
4121.),'08-09-2021 09:23:34.000',-0.45
4122.),'08-09-2021 09:23:34.050',-0.46
4123.),'08-09-2021 09:23:34.100',-0.46
4124.),'08-09-2021 09:23:34.150',-0.47
4125.),'08-09-2021 09:23:34.200',-0.48
4126.),'08-09-2021 09:23:34.250',-0.46
4127.),'08-09-2021 09:23:34.300',-0.46
4128.),'08-09-2021 09:23:34.350',-0.46
4129.),'08-09-2021 09:23:34.400',-0.45
4130.),'08-09-2021 09:23:34.450',-0.47
4131.),'08-09-2021 09:23:34.500',-0.51
4132.),'08-09-2021 09:23:34.550',-0.5
4133.),'08-09-2021 09:23:34.600',-0.46
4134.),'08-09-2021 09:23:34.650',-0.45
4135.),'08-09-2021 09:23:34.700',-0.46
4136.),'08-09-2021 09:23:34.750',-0.46
4137.),'08-09-2021 09:23:34.800',-0.46
4138.),'08-09-2021 09:23:34.850',-0.46
4139.),'08-09-2021 09:23:34.900',-0.45
4140.),'08-09-2021 09:23:34.950',-0.46
4141.),'08-09-2021 09:23:35.000',-0.47
4142.),'08-09-2021 09:23:35.050',-0.47
4143.),'08-09-2021 09:23:35.100',-0.46
4144.),'08-09-2021 09:23:35.150',-0.47
4145.),'08-09-2021 09:23:35.200',-0.48
4146.),'08-09-2021 09:23:35.250',-0.45
4147.),'08-09-2021 09:23:35.300',-0.45
4148.),'08-09-2021 09:23:35.350',-0.45
4149.),'08-09-2021 09:23:35.400',-0.46
4150.),'08-09-2021 09:23:35.450',-0.46
4151.),'08-09-2021 09:23:35.500',-0.47
4152.),'08-09-2021 09:23:35.550',-0.47
4153.),'08-09-2021 09:23:35.600',-0.46
4154.),'08-09-2021 09:23:35.650',-0.46
4155.),'08-09-2021 09:23:35.700',-0.5
4156.),'08-09-2021 09:23:35.750',-0.5
4157.),'08-09-2021 09:23:35.800',-0.46
4158.),'08-09-2021 09:23:35.850',-0.47
4159.),'08-09-2021 09:23:35.900',-0.47
4160.),'08-09-2021 09:23:35.950',-0.47
4161.),'08-09-2021 09:23:36.000',-0.47
4162.),'08-09-2021 09:23:36.050',-0.45
4163.),'08-09-2021 09:23:36.100',-0.46
4164.),'08-09-2021 09:23:36.150',-0.46
4165.),'08-09-2021 09:23:36.200',-0.46
4166.),'08-09-2021 09:23:36.250',-0.48
4167.),'08-09-2021 09:23:36.300',-0.47
4168.),'08-09-2021 09:23:36.350',-0.46
4169.),'08-09-2021 09:23:36.400',-0.46
4170.),'08-09-2021 09:23:36.450',-0.47
4171.),'08-09-2021 09:23:36.500',-0.48
4172.),'08-09-2021 09:23:36.550',-0.47
4173.),'08-09-2021 09:23:36.600',-0.46
4174.),'08-09-2021 09:23:36.650',-0.46
4175.),'08-09-2021 09:23:36.700',-0.47
4176.),'08-09-2021 09:23:36.750',-0.47
4177.),'08-09-2021 09:23:36.800',-0.46
4178.),'08-09-2021 09:23:36.850',-0.46
4179.),'08-09-2021 09:23:36.900',-0.45
4180.),'08-09-2021 09:23:36.950',-0.47
4181.),'08-09-2021 09:23:37.000',-0.47
4182.),'08-09-2021 09:23:37.050',-0.46
4183.),'08-09-2021 09:23:37.100',-0.47
4184.),'08-09-2021 09:23:37.150',-0.47
4185.),'08-09-2021 09:23:37.200',-0.45
4186.),'08-09-2021 09:23:37.250',-0.46
4187.),'08-09-2021 09:23:37.300',-0.46
4188.),'08-09-2021 09:23:37.350',-0.45
4189.),'08-09-2021 09:23:37.400',-0.46
4190.),'08-09-2021 09:23:37.450',-0.47
4191.),'08-09-2021 09:23:37.500',-0.45
4192.),'08-09-2021 09:23:37.550',-0.44
4193.),'08-09-2021 09:23:37.600',-0.46
4194.),'08-09-2021 09:23:37.650',-0.45
4195.),'08-09-2021 09:23:37.700',-0.55
4196.),'08-09-2021 09:23:37.750',-0.55
4197.),'08-09-2021 09:23:37.800',-0.48
4198.),'08-09-2021 09:23:37.850',-0.46
4199.),'08-09-2021 09:23:37.900',-0.46
4200.),'08-09-2021 09:23:37.950',-0.46
4201.),'08-09-2021 09:23:38.000',-0.46
4202.),'08-09-2021 09:23:38.050',-0.45
4203.),'08-09-2021 09:23:38.100',-0.47
4204.),'08-09-2021 09:23:38.150',-0.47
4205.),'08-09-2021 09:23:38.200',-0.47
4206.),'08-09-2021 09:23:38.250',-0.46
4207.),'08-09-2021 09:23:38.300',-0.47
4208.),'08-09-2021 09:23:38.350',-0.46
4209.),'08-09-2021 09:23:38.400',-0.47
4210.),'08-09-2021 09:23:38.450',-0.47
4211.),'08-09-2021 09:23:38.500',-0.48
4212.),'08-09-2021 09:23:38.550',-0.46
4213.),'08-09-2021 09:23:38.600',-0.46
4214.),'08-09-2021 09:23:38.650',-0.45
4215.),'08-09-2021 09:23:38.700',-0.48
4216.),'08-09-2021 09:23:38.750',-0.48
4217.),'08-09-2021 09:23:38.800',-0.46
4218.),'08-09-2021 09:23:38.850',-0.45
4219.),'08-09-2021 09:23:38.900',-0.47
4220.),'08-09-2021 09:23:38.950',-0.48
4221.),'08-09-2021 09:23:39.000',-0.48
4222.),'08-09-2021 09:23:39.050',-0.46
4223.),'08-09-2021 09:23:39.100',-0.48
4224.),'08-09-2021 09:23:39.150',-0.46
4225.),'08-09-2021 09:23:39.200',-0.46
4226.),'08-09-2021 09:23:39.250',-0.46
4227.),'08-09-2021 09:23:39.300',-0.47
4228.),'08-09-2021 09:23:39.350',-0.46
4229.),'08-09-2021 09:23:39.400',-0.46
4230.),'08-09-2021 09:23:39.450',-0.47
4231.),'08-09-2021 09:23:39.500',-0.46
4232.),'08-09-2021 09:23:39.550',-0.46
4233.),'08-09-2021 09:23:39.600',-0.47
4234.),'08-09-2021 09:23:39.650',-0.46
4235.),'08-09-2021 09:23:39.700',**
4236.),'08-09-2021 09:23:39.750',**
4237.),'08-09-2021 09:23:39.800',**
4238.),'08-09-2021 09:23:39.850',**
4239.),'08-09-2021 09:23:39.900',**
4240.),'08-09-2021 09:23:39.950',**
4241.),'08-09-2021 09:23:40.000',**
4242.),'08-09-2021 09:23:40.050',**
4243.),'08-09-2021 09:23:40.100',**
4244.),'08-09-2021 09:23:40.150',**
4245.),'08-09-2021 09:23:40.200',**
4246.),'08-09-2021 09:23:40.250',**
4247.),'08-09-2021 09:23:40.300',**
4248.),'08-09-2021 09:23:40.350',**
4249.),'08-09-2021 09:23:40.400',**
4250.),'08-09-2021 09:23:40.450',**
4251.),'08-09-2021 09:23:40.500',**
4252.),'08-09-2021 09:23:40.550',**
4253.),'08-09-2021 09:23:40.600',**
4254.),'08-09-2021 09:23:40.650',**
4255.),'08-09-2021 09:23:40.700',**
4256.),'08-09-2021 09:23:40.750',**
4257.),'08-09-2021 09:23:40.800',**
4258.),'08-09-2021 09:23:40.850',**
4259.),'08-09-2021 09:23:40.900',**
4260.),'08-09-2021 09:23:40.950',**
4261.),'08-09-2021 09:23:41.000',**
4262.),'08-09-2021 09:23:41.050',**
4263.),'08-09-2021 09:23:41.100',**
4264.),'08-09-2021 09:23:41.150',**
4265.),'08-09-2021 09:23:41.200',**
4266.),'08-09-2021 09:23:41.250',**
4267.),'08-09-2021 09:23:41.300',**
4268.),'08-09-2021 09:23:41.350',**
4269.),'08-09-2021 09:23:41.400',**
4270.),'08-09-2021 09:23:41.450',**
4271.),'08-09-2021 09:23:41.500',**
4272.),'08-09-2021 09:23:41.550',**
4273.),'08-09-2021 09:23:41.600',**
4274.),'08-09-2021 09:23:41.650',**
4275.),'08-09-2021 09:23:41.700',**
4276.),'08-09-2021 09:23:41.750',**
4277.),'08-09-2021 09:23:41.800',**
4278.),'08-09-2021 09:23:41.850',**
4279.),'08-09-2021 09:23:41.900',**
4280.),'08-09-2021 09:23:41.950',**
4281.),'08-09-2021 09:23:42.000',**
4282.),'08-09-2021 09:23:42.050',**
4283.),'08-09-2021 09:23:42.100',**
4284.),'08-09-2021 09:23:42.150',**
4285.),'08-09-2021 09:23:42.200',**
4286.),'08-09-2021 09:23:42.250',**
4287.),'08-09-2021 09:23:42.300',**
4288.),'08-09-2021 09:23:42.350',**
4289.),'08-09-2021 09:23:42.400',**
4290.),'08-09-2021 09:23:42.450',**
4291.),'08-09-2021 09:23:42.500',**
4292.),'08-09-2021 09:23:42.550',**
4293.),'08-09-2021 09:23:42.600',**
4294.),'08-09-2021 09:23:42.650',**
4295.),'08-09-2021 09:23:42.700',**
4296.),'08-09-2021 09:23:42.750',**
4297.),'08-09-2021 09:23:42.800',**
4298.),'08-09-2021 09:23:42.850',**
4299.),'08-09-2021 09:23:42.900',**
4300.),'08-09-2021 09:23:42.950',**
4301.),'08-09-2021 09:23:43.000',**
4302.),'08-09-2021 09:23:43.050',**
4303.),'08-09-2021 09:23:43.100',**
4304.),'08-09-2021 09:23:43.150',**
4305.),'08-09-2021 09:23:43.200',**
4306.),'08-09-2021 09:23:43.250',**
4307.),'08-09-2021 09:23:43.300',**
4308.),'08-09-2021 09:23:43.350',**
4309.),'08-09-2021 09:23:43.400',**
4310.),'08-09-2021 09:23:43.450',**
4311.),'08-09-2021 09:23:43.500',**
4312.),'08-09-2021 09:23:43.550',**
4313.),'08-09-2021 09:23:43.600',**
4314.),'08-09-2021 09:23:43.650',**
4315.),'08-09-2021 09:23:43.700',**
4316.),'08-09-2021 09:23:43.750',**
4317.),'08-09-2021 09:23:43.800',**
4318.),'08-09-2021 09:23:43.850',**
4319.),'08-09-2021 09:23:43.900',**
4320.),'08-09-2021 09:23:43.950',**
4321.),'08-09-2021 09:23:44.000',**
4322.),'08-09-2021 09:23:44.050',**
